hour,dry_bulb_temp_milli_c,relative_humidity_milli_pct,global_horizontal_milli_wh_m2,direct_normal_milli_wh_m2,diffuse_horizontal_milli_wh_m2,wind_speed_milli_m_s,wind_direction_milli_deg
6976,11499,62325,223118,160645,62473,2047,197317
6977,10864,62739,115495,83156,32338,1937,197317
6978,10035,63277,0,0,0,1900,197317
6979,9071,63904,0,0,0,1937,197317
6980,8035,64577,0,0,0,2047,197317
6981,7000,65250,0,0,0,2222,197317
6982,6035,65877,0,0,0,2450,197317
6983,5207,66416,0,0,0,2715,197317
6984,4433,66919,0,0,0,3000,171283
6985,4033,67178,0,0,0,3285,171283
6986,3897,67267,0,0,0,3550,171283
6987,4033,67178,0,0,0,3778,171283
6988,4433,66919,0,0,0,3953,171283
6989,5068,66506,0,0,0,4063,171283
6990,5897,65967,0,0,0,4100,171283
6991,6862,65340,114240,82253,31987,4063,171283
6992,7897,64667,220695,158900,61795,3953,171283
6993,8932,63994,312109,224719,87391,3778,171283
6994,9897,63367,382254,275223,107031,3550,171283
6995,10725,62829,426349,306972,119378,3285,171283
6996,11361,62415,441389,317800,123589,3000,171283
6997,11761,62156,426349,306972,119378,2715,171283
6998,11897,62067,382254,275223,107031,2450,171283
6999,11761,62156,312109,224719,87391,2222,171283
7000,11361,62415,220695,158900,61795,2047,171283
7001,10725,62829,114240,82253,31987,1937,171283
7002,9897,63367,0,0,0,1900,171283
7003,8932,63994,0,0,0,1937,171283
7004,7897,64667,0,0,0,2047,171283
7005,6862,65340,0,0,0,2222,171283
7006,5897,65967,0,0,0,2450,171283
7007,5068,66506,0,0,0,2715,171283
7008,4295,67008,0,0,0,3000,155052
7009,3896,67268,0,0,0,3285,155052
7010,3760,67356,0,0,0,3550,155052
7011,3896,67268,0,0,0,3778,155052
7012,4295,67008,0,0,0,3953,155052
7013,4931,66595,0,0,0,4063,155052
7014,5760,66056,0,0,0,4100,155052
7015,6724,65429,112996,81357,31639,4063,155052
7016,7760,64756,218292,157171,61122,3953,155052
7017,8795,64083,308712,222273,86439,3778,155052
7018,9760,63456,378093,272227,105866,3550,155052
7019,10588,62918,421708,303630,118078,3285,155052
7020,11224,62505,436585,314341,122244,3000,155052
7021,11623,62245,421708,303630,118078,2715,155052
7022,11760,62156,378093,272227,105866,2450,155052
7023,11623,62245,308712,222273,86439,2222,155052
7024,11224,62505,218292,157171,61122,2047,155052
7025,10588,62918,112996,81357,31639,1937,155052
7026,9760,63456,0,0,0,1900,155052
7027,8795,64083,0,0,0,1937,155052
7028,7760,64756,0,0,0,2047,155052
7029,6724,65429,0,0,0,2222,155052
7030,5760,66056,0,0,0,2450,155052
7031,4931,66595,0,0,0,2715,155052
7032,4159,67096,0,0,0,3000,160845
7033,3760,67356,0,0,0,3285,160845
7034,3624,67445,0,0,0,3550,160845
7035,3760,67356,0,0,0,3778,160845
7036,4159,67096,0,0,0,3953,160845
7037,4795,66683,0,0,0,4063,160845
7038,5624,66145,0,0,0,4100,160845
7039,6588,65518,111764,80470,31294,4063,160845
7040,7624,64845,215912,155457,60455,3953,160845
7041,8659,64172,305346,219849,85497,3778,160845
7042,9624,63545,373971,269259,104712,3550,160845
7043,10452,63006,417110,300319,116791,3285,160845
7044,11088,62593,431824,310913,120911,3000,160845
7045,11487,62333,417110,300319,116791,2715,160845
7046,11624,62245,373971,269259,104712,2450,160845
7047,11487,62333,305346,219849,85497,2222,160845
7048,11088,62593,215912,155457,60455,2047,160845
7049,10452,63006,111764,80470,31294,1937,160845
7050,9624,63545,0,0,0,1900,160845
7051,8659,64172,0,0,0,1937,160845
7052,7624,64845,0,0,0,2047,160845
7053,6588,65518,0,0,0,2222,160845
7054,5624,66145,0,0,0,2450,160845
7055,4795,66683,0,0,0,2715,160845
7056,4025,67184,0,0,0,3000,184300
7057,3625,67444,0,0,0,3285,184300
7058,3489,67532,0,0,0,3550,184300
7059,3625,67444,0,0,0,3778,184300
7060,4025,67184,0,0,0,3953,184300
7061,4660,66771,0,0,0,4063,184300
7062,5489,66232,0,0,0,4100,184300
7063,6454,65605,110544,79592,30952,4063,184300
7064,7489,64932,213554,153759,59795,3953,184300
7065,8524,64259,302012,217448,84563,3778,184300
7066,9489,63632,369887,266319,103568,3550,184300
7067,10317,63094,412555,297040,115516,3285,184300
7068,10953,62681,427109,307518,119590,3000,184300
7069,11353,62421,412555,297040,115516,2715,184300
7070,11489,62332,369887,266319,103568,2450,184300
7071,11353,62421,302012,217448,84563,2222,184300
7072,10953,62681,213554,153759,59795,2047,184300
7073,10317,63094,110544,79592,30952,1937,184300
7074,9489,63632,0,0,0,1900,184300
7075,8524,64259,0,0,0,1937,184300
7076,7489,64932,0,0,0,2047,184300
7077,6454,65605,0,0,0,2222,184300
7078,5489,66232,0,0,0,2450,184300
7079,4660,66771,0,0,0,2715,184300
7080,3891,67271,0,0,0,3000,207755
7081,3492,67530,0,0,0,3285,207755
7082,3355,67619,0,0,0,3550,207755
7083,3492,67530,0,0,0,3778,207755
7084,3891,67271,0,0,0,3953,207755
7085,4527,66857,0,0,0,4063,207755
7086,5355,66319,0,0,0,4100,207755
7087,6320,65692,109336,78722,30614,4063,207755
7088,7355,65019,211220,152079,59142,3953,207755
7089,8391,64346,298710,215072,83639,3778,207755
7090,9355,63719,365844,263408,102436,3550,207755
7091,10184,63180,408046,293793,114253,3285,207755
7092,10820,62767,422440,304157,118283,3000,207755
7093,11219,62508,408046,293793,114253,2715,207755
7094,11355,62419,365844,263408,102436,2450,207755
7095,11219,62508,298710,215072,83639,2222,207755
7096,10820,62767,211220,152079,59142,2047,207755
7097,10184,63180,109336,78722,30614,1937,207755
7098,9355,63719,0,0,0,1900,207755
7099,8391,64346,0,0,0,1937,207755
7100,7355,65019,0,0,0,2047,207755
7101,6320,65692,0,0,0,2222,207755
7102,5355,66319,0,0,0,2450,207755
7103,4527,66857,0,0,0,2715,207755
7104,3759,67356,0,0,0,3000,213548
7105,3360,67616,0,0,0,3285,213548
7106,3223,67705,0,0,0,3550,213548
7107,3360,67616,0,0,0,3778,213548
7108,3759,67356,0,0,0,3953,213548
7109,4395,66943,0,0,0,4063,213548
7110,5223,66405,0,0,0,4100,213548
7111,6188,65778,108140,77861,30279,4063,213548
7112,7223,65105,208910,150415,58495,3953,213548
7113,8259,64432,295443,212719,82724,3778,213548
7114,9223,63805,361843,260527,101316,3550,213548
7115,10052,63266,403583,290580,113003,3285,213548
7116,10688,62853,417820,300830,116990,3000,213548
7117,11087,62593,403583,290580,113003,2715,213548
7118,11223,62505,361843,260527,101316,2450,213548
7119,11087,62593,295443,212719,82724,2222,213548
7120,10688,62853,208910,150415,58495,2047,213548
7121,10052,63266,108140,77861,30279,1937,213548
7122,9223,63805,0,0,0,1900,213548
7123,8259,64432,0,0,0,1937,213548
7124,7223,65105,0,0,0,2047,213548
7125,6188,65778,0,0,0,2222,213548
7126,5223,66405,0,0,0,2450,213548
7127,4395,66943,0,0,0,2715,213548
7128,3629,67441,0,0,0,3000,197317
7129,3229,67701,0,0,0,3285,197317
7130,3093,67790,0,0,0,3550,197317
7131,3229,67701,0,0,0,3778,197317
7132,3629,67441,0,0,0,3953,197317
7133,4264,67028,0,0,0,4063,197317
7134,5093,66490,0,0,0,4100,197317
7135,6058,65863,106957,77009,29948,4063,197317
7136,7093,65190,206625,148770,57855,3953,197317
7137,8128,64517,292211,210392,81819,3778,197317
7138,9093,63890,357884,257677,100208,3550,197317
7139,9921,63351,399168,287401,111767,3285,197317
7140,10557,62938,413249,297539,115710,3000,197317
7141,10957,62678,399168,287401,111767,2715,197317
7142,11093,62590,357884,257677,100208,2450,197317
7143,10957,62678,292211,210392,81819,2222,197317
7144,10557,62938,206625,148770,57855,2047,197317
7145,9921,63351,106957,77009,29948,1937,197317
7146,9093,63890,0,0,0,1900,197317
7147,8128,64517,0,0,0,1937,197317
7148,7093,65190,0,0,0,2047,197317
7149,6058,65863,0,0,0,2222,197317
7150,5093,66490,0,0,0,2450,197317
7151,4264,67028,0,0,0,2715,197317
7152,3500,67525,0,0,0,3000,171283
7153,3100,67785,0,0,0,3285,171283
7154,2964,67874,0,0,0,3550,171283
7155,3100,67785,0,0,0,3778,171283
7156,3500,67525,0,0,0,3953,171283
7157,4135,67112,0,0,0,4063,171283
7158,4964,66574,0,0,0,4100,171283
7159,5928,65947,105787,76167,29620,4063,171283
7160,6964,65274,204365,147143,57222,3953,171283
7161,7999,64601,289015,208091,80924,3778,171283
7162,8964,63974,353970,254858,99112,3550,171283
7163,9792,63435,394802,284258,110545,3285,171283
7164,10428,63022,408729,294285,114444,3000,171283
7165,10827,62762,394802,284258,110545,2715,171283
7166,10964,62674,353970,254858,99112,2450,171283
7167,10827,62762,289015,208091,80924,2222,171283
7168,10428,63022,204365,147143,57222,2047,171283
7169,9792,63435,105787,76167,29620,1937,171283
7170,8964,63974,0,0,0,1900,171283
7171,7999,64601,0,0,0,1937,171283
7172,6964,65274,0,0,0,2047,171283
7173,5928,65947,0,0,0,2222,171283
7174,4964,66574,0,0,0,2450,171283
7175,4135,67112,0,0,0,2715,171283
7176,3372,67608,0,0,0,3000,155052
7177,2972,67868,0,0,0,3285,155052
7178,2836,67957,0,0,0,3550,155052
7179,2972,67868,0,0,0,3778,155052
7180,3372,67608,0,0,0,3953,155052
7181,4008,67195,0,0,0,4063,155052
7182,4836,66657,0,0,0,4100,155052
7183,5801,66029,104631,75334,29297,4063,155052
7184,6836,65357,202131,145534,56597,3953,155052
7185,7871,64684,285856,205816,80040,3778,155052
7186,8836,64057,350101,252073,98028,3550,155052
7187,9664,63518,390487,281151,109336,3285,155052
7188,10300,63105,404262,291068,113193,3000,155052
7189,10700,62845,390487,281151,109336,2715,155052
7190,10836,62757,350101,252073,98028,2450,155052
7191,10700,62845,285856,205816,80040,2222,155052
7192,10300,63105,202131,145534,56597,2047,155052
7193,9664,63518,104631,75334,29297,1937,155052
7194,8836,64057,0,0,0,1900,155052
7195,7871,64684,0,0,0,1937,155052
7196,6836,65357,0,0,0,2047,155052
7197,5801,66029,0,0,0,2222,155052
7198,4836,66657,0,0,0,2450,155052
7199,4008,67195,0,0,0,2715,155052
7200,3246,67690,0,0,0,3000,160845
7201,2846,67950,0,0,0,3285,160845
7202,2710,68039,0,0,0,3550,160845
7203,2846,67950,0,0,0,3778,160845
7204,3246,67690,0,0,0,3953,160845
7205,3882,67277,0,0,0,4063,160845
7206,4710,66739,0,0,0,4100,160845
7207,5675,66111,103488,74511,28977,4063,160845
7208,6710,65439,199924,143945,55979,3953,160845
7209,7745,64766,282735,203569,79166,3778,160845
7210,8710,64139,346278,249320,96958,3550,160845
7211,9538,63600,386223,278081,108142,3285,160845
7212,10174,63187,399848,287890,111957,3000,160845
7213,10574,62927,386223,278081,108142,2715,160845
7214,10710,62839,346278,249320,96958,2450,160845
7215,10574,62927,282735,203569,79166,2222,160845
7216,10174,63187,199924,143945,55979,2047,160845
7217,9538,63600,103488,74511,28977,1937,160845
7218,8710,64139,0,0,0,1900,160845
7219,7745,64766,0,0,0,1937,160845
7220,6710,65439,0,0,0,2047,160845
7221,5675,66111,0,0,0,2222,160845
7222,4710,66739,0,0,0,2450,160845
7223,3882,67277,0,0,0,2715,160845
7224,3121,67771,0,0,0,3000,184300
7225,2722,68031,0,0,0,3285,184300
7226,2585,68120,0,0,0,3550,184300
7227,2722,68031,0,0,0,3778,184300
7228,3121,67771,0,0,0,3953,184300
7229,3757,67358,0,0,0,4063,184300
7230,4585,66820,0,0,0,4100,184300
7231,5550,66192,102360,73699,28661,4063,184300
7232,6585,65520,197744,142376,55368,3953,184300
7233,7621,64847,279653,201350,78303,3778,184300
7234,8585,64220,342503,246602,95901,3550,184300
7235,9414,63681,382012,275049,106963,3285,184300
7236,10049,63268,395488,284752,110737,3000,184300
7237,10449,63008,382012,275049,106963,2715,184300
7238,10585,62920,342503,246602,95901,2450,184300
7239,10449,63008,279653,201350,78303,2222,184300
7240,10049,63268,197744,142376,55368,2047,184300
7241,9414,63681,102360,73699,28661,1937,184300
7242,8585,64220,0,0,0,1900,184300
7243,7621,64847,0,0,0,1937,184300
7244,6585,65520,0,0,0,2047,184300
7245,5550,66192,0,0,0,2222,184300
7246,4585,66820,0,0,0,2450,184300
7247,3757,67358,0,0,0,2715,184300
7248,2998,67851,0,0,0,3000,207755
7249,2599,68111,0,0,0,3285,207755
7250,2462,68199,0,0,0,3550,207755
7251,2599,68111,0,0,0,3778,207755
7252,2998,67851,0,0,0,3953,207755
7253,3634,67438,0,0,0,4063,207755
7254,4462,66899,0,0,0,4100,207755
7255,5427,66272,101246,72897,28349,4063,207755
7256,6462,65599,195593,140827,54766,3953,207755
7257,7498,64926,276610,199159,77451,3778,207755
7258,8462,64299,338776,243919,94857,3550,207755
7259,9291,63761,377856,272056,105800,3285,207755
7260,9927,63348,391185,281653,109532,3000,207755
7261,10326,63088,377856,272056,105800,2715,207755
7262,10462,62999,338776,243919,94857,2450,207755
7263,10326,63088,276610,199159,77451,2222,207755
7264,9927,63348,195593,140827,54766,2047,207755
7265,9291,63761,101246,72897,28349,1937,207755
7266,8462,64299,0,0,0,1900,207755
7267,7498,64926,0,0,0,1937,207755
7268,6462,65599,0,0,0,2047,207755
7269,5427,66272,0,0,0,2222,207755
7270,4462,66899,0,0,0,2450,207755
7271,3634,67438,0,0,0,2715,207755
7272,2877,67930,0,0,0,3000,213548
7273,2477,68190,0,0,0,3285,213548
7274,2341,68278,0,0,0,3550,213548
7275,2477,68190,0,0,0,3778,213548
7276,2877,67930,0,0,0,3953,213548
7277,3513,67517,0,0,0,4063,213548
7278,4341,66978,0,0,0,4100,213548
7279,5306,66351,100147,72106,28041,4063,213548
7280,6341,65678,193470,139298,54172,3953,213548
7281,7376,65005,273608,196998,76610,3778,213548
7282,8341,64378,335100,241272,93828,3550,213548
7283,9170,63840,373755,269104,104651,3285,213548
7284,9805,63427,386940,278597,108343,3000,213548
7285,10205,63167,373755,269104,104651,2715,213548
7286,10341,63078,335100,241272,93828,2450,213548
7287,10205,63167,273608,196998,76610,2222,213548
7288,9805,63427,193470,139298,54172,2047,213548
7289,9170,63840,100147,72106,28041,1937,213548
7290,8341,64378,0,0,0,1900,213548
7291,7376,65005,0,0,0,1937,213548
7292,6341,65678,0,0,0,2047,213548
7293,5306,66351,0,0,0,2222,213548
7294,4341,66978,0,0,0,2450,213548
7295,3513,67517,0,0,0,2715,213548
7296,2757,68008,0,0,0,3000,197317
7297,2358,68267,0,0,0,3285,197317
7298,2222,68356,0,0,0,3550,197317
7299,2358,68267,0,0,0,3778,197317
7300,2757,68008,0,0,0,3953,197317
7301,3393,67594,0,0,0,4063,197317
7302,4222,67056,0,0,0,4100,197317
7303,5186,66429,99064,71326,27738,4063,197317
7304,6222,65756,191376,137791,53585,3953,197317
7305,7257,65083,270647,194866,75781,3778,197317
7306,8222,64456,331474,238661,92813,3550,197317
7307,9050,63918,369711,266192,103519,3285,197317
7308,9686,63504,382753,275582,107171,3000,197317
7309,10085,63245,369711,266192,103519,2715,197317
7310,10222,63156,331474,238661,92813,2450,197317
7311,10085,63245,270647,194866,75781,2222,197317
7312,9686,63504,191376,137791,53585,2047,197317
7313,9050,63918,99064,71326,27738,1937,197317
7314,8222,64456,0,0,0,1900,197317
7315,7257,65083,0,0,0,1937,197317
7316,6222,65756,0,0,0,2047,197317
7317,5186,66429,0,0,0,2222,197317
7318,4222,67056,0,0,0,2450,197317
7319,3393,67594,0,0,0,2715,197317
7320,2639,68084,0,0,0,3000,171283
7321,2240,68344,0,0,0,3285,171283
7322,2104,68433,0,0,0,3550,171283
7323,2240,68344,0,0,0,3778,171283
7324,2639,68084,0,0,0,3953,171283
7325,3275,67671,0,0,0,4063,171283
7326,4104,67133,0,0,0,4100,171283
7327,5068,66506,97996,70557,27439,4063,171283
7328,6104,65833,189313,136305,53008,3953,171283
7329,7139,65160,267729,192765,74964,3778,171283
7330,8104,64533,327900,236088,91812,3550,171283
7331,8932,63994,365724,263322,102403,3285,171283
7332,9568,63581,378626,272611,106015,3000,171283
7333,9967,63321,365724,263322,102403,2715,171283
7334,10104,63233,327900,236088,91812,2450,171283
7335,9967,63321,267729,192765,74964,2222,171283
7336,9568,63581,189313,136305,53008,2047,171283
7337,8932,63994,97996,70557,27439,1937,171283
7338,8104,64533,0,0,0,1900,171283
7339,7139,65160,0,0,0,1937,171283
7340,6104,65833,0,0,0,2047,171283
7341,5068,66506,0,0,0,2222,171283
7342,4104,67133,0,0,0,2450,171283
7343,3275,67671,0,0,0,2715,171283
7344,2523,68160,0,0,0,3000,155052
7345,2124,68420,0,0,0,3285,155052
7346,1987,68508,0,0,0,3550,155052
7347,2124,68420,0,0,0,3778,155052
7348,2523,68160,0,0,0,3953,155052
7349,3159,67747,0,0,0,4063,155052
7350,3987,67208,0,0,0,4100,155052
7351,4952,66581,96943,69799,27144,4063,155052
7352,5987,65908,187280,134842,52438,3953,155052
7353,7023,65235,264854,190695,74159,3778,155052
7354,7987,64608,324378,233552,90826,3550,155052
7355,8816,64070,361797,260494,101303,3285,155052
7356,9452,63657,374560,269683,104877,3000,155052
7357,9851,63397,361797,260494,101303,2715,155052
7358,9987,63308,324378,233552,90826,2450,155052
7359,9851,63397,264854,190695,74159,2222,155052
7360,9452,63657,187280,134842,52438,2047,155052
7361,8816,64070,96943,69799,27144,1937,155052
7362,7987,64608,0,0,0,1900,155052
7363,7023,65235,0,0,0,1937,155052
7364,5987,65908,0,0,0,2047,155052
7365,4952,66581,0,0,0,2222,155052
7366,3987,67208,0,0,0,2450,155052
7367,3159,67747,0,0,0,2715,155052
7368,2409,68234,0,0,0,3000,160845
7369,2009,68494,0,0,0,3285,160845
7370,1873,68583,0,0,0,3550,160845
7371,2009,68494,0,0,0,3778,160845
7372,2409,68234,0,0,0,3953,160845
7373,3045,67821,0,0,0,4063,160845
7374,3873,67283,0,0,0,4100,160845
7375,4838,66655,95907,69053,26854,4063,160845
7376,5873,65983,185278,133400,51878,3953,160845
7377,6908,65310,262023,188657,73366,3778,160845
7378,7873,64683,320911,231056,89855,3550,160845
7379,8701,64144,357930,257710,100220,3285,160845
7380,9337,63731,370556,266801,103756,3000,160845
7381,9737,63471,357930,257710,100220,2715,160845
7382,9873,63383,320911,231056,89855,2450,160845
7383,9737,63471,262023,188657,73366,2222,160845
7384,9337,63731,185278,133400,51878,2047,160845
7385,8701,64144,95907,69053,26854,1937,160845
7386,7873,64683,0,0,0,1900,160845
7387,6908,65310,0,0,0,1937,160845
7388,5873,65983,0,0,0,2047,160845
7389,4838,66655,0,0,0,2222,160845
7390,3873,67283,0,0,0,2450,160845
7391,3045,67821,0,0,0,2715,160845
7392,2296,68307,0,0,0,3000,184300
7393,1897,68567,0,0,0,3285,184300
7394,1760,68656,0,0,0,3550,184300
7395,1897,68567,0,0,0,3778,184300
7396,2296,68307,0,0,0,3953,184300
7397,2932,67894,0,0,0,4063,184300
7398,3760,67356,0,0,0,4100,184300
7399,4725,66729,94887,68319,26568,4063,184300
7400,5760,66056,183308,131982,51326,3953,184300
7401,6796,65383,259237,186651,72586,3778,184300
7402,7760,64756,317499,228599,88900,3550,184300
7403,8589,64217,354124,254969,99155,3285,184300
7404,9225,63804,366616,263964,102653,3000,184300
7405,9624,63544,354124,254969,99155,2715,184300
7406,9760,63456,317499,228599,88900,2450,184300
7407,9624,63544,259237,186651,72586,2222,184300
7408,9225,63804,183308,131982,51326,2047,184300
7409,8589,64217,94887,68319,26568,1937,184300
7410,7760,64756,0,0,0,1900,184300
7411,6796,65383,0,0,0,1937,184300
7412,5760,66056,0,0,0,2047,184300
7413,4725,66729,0,0,0,2222,184300
7414,3760,67356,0,0,0,2450,184300
7415,2932,67894,0,0,0,2715,184300
7416,2186,68379,0,0,0,3000,207755
7417,1786,68639,0,0,0,3285,207755
7418,1650,68728,0,0,0,3550,207755
7419,1786,68639,0,0,0,3778,207755
7420,2186,68379,0,0,0,3953,207755
7421,2821,67966,0,0,0,4063,207755
7422,3650,67428,0,0,0,4100,207755
7423,4614,66801,93884,67597,26288,4063,207755
7424,5650,66128,181371,130587,50784,3953,207755
7425,6685,65455,256497,184678,71819,3778,207755
7426,7650,64828,314143,226183,87960,3550,207755
7427,8478,64289,350381,252274,98107,3285,207755
7428,9114,63876,362741,261174,101568,3000,207755
7429,9513,63616,350381,252274,98107,2715,207755
7430,9650,63528,314143,226183,87960,2450,207755
7431,9513,63616,256497,184678,71819,2222,207755
7432,9114,63876,181371,130587,50784,2047,207755
7433,8478,64289,93884,67597,26288,1937,207755
7434,7650,64828,0,0,0,1900,207755
7435,6685,65455,0,0,0,1937,207755
7436,5650,66128,0,0,0,2047,207755
7437,4614,66801,0,0,0,2222,207755
7438,3650,67428,0,0,0,2450,207755
7439,2821,67966,0,0,0,2715,207755
7440,2077,68450,0,0,0,3000,213548
7441,1677,68710,0,0,0,3285,213548
7442,1541,68798,0,0,0,3550,213548
7443,1677,68710,0,0,0,3778,213548
7444,2077,68450,0,0,0,3953,213548
7445,2712,68037,0,0,0,4063,213548
7446,3541,67498,0,0,0,4100,213548
7447,4506,66871,92898,66887,26012,4063,213548
7448,5541,66198,179466,129215,50250,3953,213548
7449,6576,65525,253803,182738,71065,3778,213548
7450,7541,64898,310844,223808,87036,3550,213548
7451,8369,64360,346701,249625,97076,3285,213548
7452,9005,63947,358932,258431,100501,3000,213548
7453,9405,63687,346701,249625,97076,2715,213548
7454,9541,63598,310844,223808,87036,2450,213548
7455,9405,63687,253803,182738,71065,2222,213548
7456,9005,63947,179466,129215,50250,2047,213548
7457,8369,64360,92898,66887,26012,1937,213548
7458,7541,64898,0,0,0,1900,213548
7459,6576,65525,0,0,0,1937,213548
7460,5541,66198,0,0,0,2047,213548
7461,4506,66871,0,0,0,2222,213548
7462,3541,67498,0,0,0,2450,213548
7463,2712,68037,0,0,0,2715,213548
7464,1970,68520,0,0,0,3000,197317
7465,1570,68779,0,0,0,3285,197317
7466,1434,68868,0,0,0,3550,197317
7467,1570,68779,0,0,0,3778,197317
7468,1970,68520,0,0,0,3953,197317
7469,2606,68106,0,0,0,4063,197317
7470,3434,67568,0,0,0,4100,197317
7471,4399,66941,91930,66189,25740,4063,197317
7472,5434,66268,177595,127868,49727,3953,197317
7473,6469,65595,251157,180833,70324,3778,197317
7474,7434,64968,307603,221474,86129,3550,197317
7475,8262,64429,343087,247022,96064,3285,197317
7476,8898,64016,355189,255736,99453,3000,197317
7477,9298,63757,343087,247022,96064,2715,197317
7478,9434,63668,307603,221474,86129,2450,197317
7479,9298,63757,251157,180833,70324,2222,197317
7480,8898,64016,177595,127868,49727,2047,197317
7481,8262,64429,91930,66189,25740,1937,197317
7482,7434,64968,0,0,0,1900,197317
7483,6469,65595,0,0,0,1937,197317
7484,5434,66268,0,0,0,2047,197317
7485,4399,66941,0,0,0,2222,197317
7486,3434,67568,0,0,0,2450,197317
7487,2606,68106,0,0,0,2715,197317
7488,1865,68588,0,0,0,3000,171283
7489,1465,68848,0,0,0,3285,171283
7490,1329,68936,0,0,0,3550,171283
7491,1465,68848,0,0,0,3778,171283
7492,1865,68588,0,0,0,3953,171283
7493,2501,68175,0,0,0,4063,171283
7494,3329,67636,0,0,0,4100,171283
7495,4294,67009,90979,65505,25474,4063,171283
7496,5329,66336,175758,126545,49212,3953,171283
7497,6364,65663,248559,178962,69596,3778,171283
7498,7329,65036,304421,219183,85238,3550,171283
7499,8157,64498,339537,244467,95070,3285,171283
7500,8793,64084,351515,253091,98424,3000,171283
7501,9193,63825,339537,244467,95070,2715,171283
7502,9329,63736,304421,219183,85238,2450,171283
7503,9193,63825,248559,178962,69596,2222,171283
7504,8793,64084,175758,126545,49212,2047,171283
7505,8157,64498,90979,65505,25474,1937,171283
7506,7329,65036,0,0,0,1900,171283
7507,6364,65663,0,0,0,1937,171283
7508,5329,66336,0,0,0,2047,171283
7509,4294,67009,0,0,0,2222,171283
7510,3329,67636,0,0,0,2450,171283
7511,2501,68175,0,0,0,2715,171283
7512,1762,68655,0,0,0,3000,155052
7513,1362,68915,0,0,0,3285,155052
7514,1226,69003,0,0,0,3550,155052
7515,1362,68915,0,0,0,3778,155052
7516,1762,68655,0,0,0,3953,155052
7517,2398,68242,0,0,0,4063,155052
7518,3226,67703,0,0,0,4100,155052
7519,4191,67076,90046,64833,25213,4063,155052
7520,5226,66403,173955,125248,48707,3953,155052
7521,6261,65730,246009,177127,68883,3778,155052
7522,7226,65103,301299,216935,84364,3550,155052
7523,8054,64565,336055,241960,94095,3285,155052
7524,8690,64151,347910,250495,97415,3000,155052
7525,9090,63892,336055,241960,94095,2715,155052
7526,9226,63803,301299,216935,84364,2450,155052
7527,9090,63892,246009,177127,68883,2222,155052
7528,8690,64151,173955,125248,48707,2047,155052
7529,8054,64565,90046,64833,25213,1937,155052
7530,7226,65103,0,0,0,1900,155052
7531,6261,65730,0,0,0,1937,155052
7532,5226,66403,0,0,0,2047,155052
7533,4191,67076,0,0,0,2222,155052
7534,3226,67703,0,0,0,2450,155052
7535,2398,68242,0,0,0,2715,155052
7536,1661,68720,0,0,0,3000,160845
7537,1261,68980,0,0,0,3285,160845
7538,1125,69069,0,0,0,3550,160845
7539,1261,68980,0,0,0,3778,160845
7540,1661,68720,0,0,0,3953,160845
7541,2297,68307,0,0,0,4063,160845
7542,3125,67769,0,0,0,4100,160845
7543,4090,67142,89131,64174,24957,4063,160845
7544,5125,66469,172188,123975,48213,3953,160845
7545,6160,65796,243510,175327,68183,3778,160845
7546,7125,65169,298238,214731,83507,3550,160845
7547,7953,64630,332641,239501,93139,3285,160845
7548,8589,64217,344375,247950,96425,3000,160845
7549,8989,63957,332641,239501,93139,2715,160845
7550,9125,63869,298238,214731,83507,2450,160845
7551,8989,63957,243510,175327,68183,2222,160845
7552,8589,64217,172188,123975,48213,2047,160845
7553,7953,64630,89131,64174,24957,1937,160845
7554,7125,65169,0,0,0,1900,160845
7555,6160,65796,0,0,0,1937,160845
7556,5125,66469,0,0,0,2047,160845
7557,4090,67142,0,0,0,2222,160845
7558,3125,67769,0,0,0,2450,160845
7559,2297,68307,0,0,0,2715,160845
7560,1562,68785,0,0,0,3000,184300
7561,1162,69044,0,0,0,3285,184300
7562,1026,69133,0,0,0,3550,184300
7563,1162,69044,0,0,0,3778,184300
7564,1562,68785,0,0,0,3953,184300
7565,2198,68372,0,0,0,4063,184300
7566,3026,67833,0,0,0,4100,184300
7567,3991,67206,88234,63529,24706,4063,184300
7568,5026,66533,170456,122728,47728,3953,184300
7569,6061,65860,241061,173564,67497,3778,184300
7570,7026,65233,295238,212571,82667,3550,184300
7571,7854,64695,329295,237093,92203,3285,184300
7572,8490,64281,340912,245456,95455,3000,184300
7573,8890,64022,329295,237093,92203,2715,184300
7574,9026,63933,295238,212571,82667,2450,184300
7575,8890,64022,241061,173564,67497,2222,184300
7576,8490,64281,170456,122728,47728,2047,184300
7577,7854,64695,88234,63529,24706,1937,184300
7578,7026,65233,0,0,0,1900,184300
7579,6061,65860,0,0,0,1937,184300
7580,5026,66533,0,0,0,2047,184300
7581,3991,67206,0,0,0,2222,184300
7582,3026,67833,0,0,0,2450,184300
7583,2198,68372,0,0,0,2715,184300
7584,1465,68848,0,0,0,3000,207755
7585,1065,69107,0,0,0,3285,207755
7586,929,69196,0,0,0,3550,207755
7587,1065,69107,0,0,0,3778,207755
7588,1465,68848,0,0,0,3953,207755
7589,2101,68435,0,0,0,4063,207755
7590,2929,67896,0,0,0,4100,207755
7591,3894,67269,87357,62897,24460,4063,207755
7592,4929,66596,168760,121507,47253,3953,207755
7593,5964,65923,238663,171837,66826,3778,207755
7594,6929,65296,292301,210457,81844,3550,207755
7595,7758,64758,326020,234734,91285,3285,207755
7596,8393,64344,337520,243015,94506,3000,207755
