hour,dry_bulb_temp_milli_c,relative_humidity_milli_pct,global_horizontal_milli_wh_m2,direct_normal_milli_wh_m2,diffuse_horizontal_milli_wh_m2,wind_speed_milli_m_s,wind_direction_milli_deg
6479,4679,64484,0,0,0,3715,197517
6480,3863,65014,0,0,0,4000,171483
6481,3464,65273,0,0,0,4285,171483
6482,3328,65362,0,0,0,4550,171483
6483,3464,65273,0,0,0,4778,171483
6484,3863,65014,0,0,0,4953,171483
6485,4499,64601,0,0,0,5063,171483
6486,5328,64062,0,0,0,5100,171483
6487,6292,63435,142306,102460,39846,5063,171483
6488,7328,62762,274914,197938,76976,4953,171483
6489,8363,62089,388787,279926,108860,4778,171483
6490,9328,61462,476165,342838,133326,4550,171483
6491,10156,60924,531092,382387,148706,4285,171483
6492,10792,60510,549827,395876,153952,4000,171483
6493,11191,60251,531092,382387,148706,3715,171483
6494,11328,60162,476165,342838,133326,3450,171483
6495,11191,60251,388787,279926,108860,3222,171483
6496,10792,60510,274914,197938,76976,3047,171483
6497,10156,60924,142306,102460,39846,2937,171483
6498,9328,61462,0,0,0,2900,171483
6499,8363,62089,0,0,0,2937,171483
6500,7328,62762,0,0,0,3047,171483
6501,6292,63435,0,0,0,3222,171483
6502,5328,64062,0,0,0,3450,171483
6503,4499,64601,0,0,0,3715,171483
6504,3684,65130,0,0,0,4000,155252
6505,3284,65390,0,0,0,4285,155252
6506,3148,65479,0,0,0,4550,155252
6507,3284,65390,0,0,0,4778,155252
6508,3684,65130,0,0,0,4953,155252
6509,4320,64717,0,0,0,5063,155252
6510,5148,64179,0,0,0,5100,155252
6511,6113,63552,140913,101457,39456,5063,155252
6512,7148,62879,272222,196000,76222,4953,155252
6513,8183,62206,384980,277186,107794,4778,155252
6514,9148,61579,471503,339482,132021,4550,155252
6515,9977,61040,525893,378643,147250,4285,155252
6516,10612,60627,544444,392000,152444,4000,155252
6517,11012,60367,525893,378643,147250,3715,155252
6518,11148,60279,471503,339482,132021,3450,155252
6519,11012,60367,384980,277186,107794,3222,155252
6520,10612,60627,272222,196000,76222,3047,155252
6521,9977,61040,140913,101457,39456,2937,155252
6522,9148,61579,0,0,0,2900,155252
6523,8183,62206,0,0,0,2937,155252
6524,7148,62879,0,0,0,3047,155252
6525,6113,63552,0,0,0,3222,155252
6526,5148,64179,0,0,0,3450,155252
6527,4320,64717,0,0,0,3715,155252
6528,3505,65247,0,0,0,4000,161045
6529,3105,65506,0,0,0,4285,161045
6530,2969,65595,0,0,0,4550,161045
6531,3105,65506,0,0,0,4778,161045
6532,3505,65247,0,0,0,4953,161045
6533,4141,64834,0,0,0,5063,161045
6534,4969,64295,0,0,0,5100,161045
6535,5934,63668,139522,100456,39066,5063,161045
6536,6969,62995,269537,194066,75470,4953,161045
6537,8004,62322,381182,274451,106731,4778,161045
6538,8969,61695,466851,336133,130718,4550,161045
6539,9798,61157,520705,374907,145797,4285,161045
6540,10433,60743,539073,388133,150941,4000,161045
6541,10833,60484,520705,374907,145797,3715,161045
6542,10969,60395,466851,336133,130718,3450,161045
6543,10833,60484,381182,274451,106731,3222,161045
6544,10433,60743,269537,194066,75470,3047,161045
6545,9798,61157,139522,100456,39066,2937,161045
6546,8969,61695,0,0,0,2900,161045
6547,8004,62322,0,0,0,2937,161045
6548,6969,62995,0,0,0,3047,161045
6549,5934,63668,0,0,0,3222,161045
6550,4969,64295,0,0,0,3450,161045
6551,4141,64834,0,0,0,3715,161045
6552,3326,65363,0,0,0,4000,184500
6553,2927,65623,0,0,0,4285,184500
6554,2791,65711,0,0,0,4550,184500
6555,2927,65623,0,0,0,4778,184500
6556,3326,65363,0,0,0,4953,184500
6557,3962,64950,0,0,0,5063,184500
6558,4791,64411,0,0,0,5100,184500
6559,5755,63784,138136,99458,38678,5063,184500
6560,6791,63111,266858,192138,74720,4953,184500
6561,7826,62438,377394,271724,105670,4778,184500
6562,8791,61811,462211,332792,129419,4550,184500
6563,9619,61273,515530,371182,144348,4285,184500
6564,10255,60859,533716,384275,149440,4000,184500
6565,10654,60600,515530,371182,144348,3715,184500
6566,10791,60511,462211,332792,129419,3450,184500
6567,10654,60600,377394,271724,105670,3222,184500
6568,10255,60859,266858,192138,74720,3047,184500
6569,9619,61273,138136,99458,38678,2937,184500
6570,8791,61811,0,0,0,2900,184500
6571,7826,62438,0,0,0,2937,184500
6572,6791,63111,0,0,0,3047,184500
6573,5755,63784,0,0,0,3222,184500
6574,4791,64411,0,0,0,3450,184500
6575,3962,64950,0,0,0,3715,184500
6576,3148,65479,0,0,0,4000,207955
6577,2749,65738,0,0,0,4285,207955
6578,2612,65827,0,0,0,4550,207955
6579,2749,65738,0,0,0,4778,207955
6580,3148,65479,0,0,0,4953,207955
6581,3784,65065,0,0,0,5063,207955
6582,4612,64527,0,0,0,5100,207955
6583,5577,63900,136753,98462,38291,5063,207955
6584,6612,63227,264187,190214,73972,4953,207955
6585,7648,62554,373617,269004,104613,4778,207955
6586,8612,61927,457585,329461,128124,4550,207955
6587,9441,61388,510370,367466,142903,4285,207955
6588,10077,60975,528374,380429,147945,4000,207955
6589,10476,60715,510370,367466,142903,3715,207955
6590,10612,60627,457585,329461,128124,3450,207955
6591,10476,60715,373617,269004,104613,3222,207955
6592,10077,60975,264187,190214,73972,3047,207955
6593,9441,61388,136753,98462,38291,2937,207955
6594,8612,61927,0,0,0,2900,207955
6595,7648,62554,0,0,0,2937,207955
6596,6612,63227,0,0,0,3047,207955
6597,5577,63900,0,0,0,3222,207955
6598,4612,64527,0,0,0,3450,207955
6599,3784,65065,0,0,0,3715,207955
6600,2971,65594,0,0,0,4000,213748
6601,2571,65854,0,0,0,4285,213748
6602,2435,65942,0,0,0,4550,213748
6603,2571,65854,0,0,0,4778,213748
6604,2971,65594,0,0,0,4953,213748
6605,3607,65181,0,0,0,5063,213748
6606,4435,64642,0,0,0,5100,213748
6607,5400,64015,135375,97470,37905,5063,213748
6608,6435,63342,261524,188297,73227,4953,213748
6609,7470,62669,369851,266293,103558,4778,213748
6610,8435,62042,452973,326140,126832,4550,213748
6611,9263,61504,505226,363762,141463,4285,213748
6612,9899,61091,523048,376595,146453,4000,213748
6613,10299,60831,505226,363762,141463,3715,213748
6614,10435,60742,452973,326140,126832,3450,213748
6615,10299,60831,369851,266293,103558,3222,213748
6616,9899,61091,261524,188297,73227,3047,213748
6617,9263,61504,135375,97470,37905,2937,213748
6618,8435,62042,0,0,0,2900,213748
6619,7470,62669,0,0,0,2937,213748
6620,6435,63342,0,0,0,3047,213748
6621,5400,64015,0,0,0,3222,213748
6622,4435,64642,0,0,0,3450,213748
6623,3607,65181,0,0,0,3715,213748
6624,2794,65709,0,0,0,4000,197517
6625,2394,65969,0,0,0,4285,197517
6626,2258,66057,0,0,0,4550,197517
6627,2394,65969,0,0,0,4778,197517
6628,2794,65709,0,0,0,4953,197517
6629,3430,65296,0,0,0,5063,197517
6630,4258,64757,0,0,0,5100,197517
6631,5223,64130,134001,96481,37520,5063,197517
6632,6258,63457,258870,186387,72484,4953,197517
6633,7293,62784,366098,263591,102507,4778,197517
6634,8258,62157,448377,322831,125545,4550,197517
6635,9086,61619,500099,360072,140028,4285,197517
6636,9722,61206,517741,372773,144967,4000,197517
6637,10122,60946,500099,360072,140028,3715,197517
6638,10258,60857,448377,322831,125545,3450,197517
6639,10122,60946,366098,263591,102507,3222,197517
6640,9722,61206,258870,186387,72484,3047,197517
6641,9086,61619,134001,96481,37520,2937,197517
6642,8258,62157,0,0,0,2900,197517
6643,7293,62784,0,0,0,2937,197517
6644,6258,63457,0,0,0,3047,197517
6645,5223,64130,0,0,0,3222,197517
6646,4258,64757,0,0,0,3450,197517
6647,3430,65296,0,0,0,3715,197517
6648,2618,65824,0,0,0,4000,171483
6649,2218,66083,0,0,0,4285,171483
6650,2082,66172,0,0,0,4550,171483
6651,2218,66083,0,0,0,4778,171483
6652,2618,65824,0,0,0,4953,171483
6653,3253,65410,0,0,0,5063,171483
6654,4082,64872,0,0,0,5100,171483
6655,5047,64245,132633,95496,37137,5063,171483
6656,6082,63572,256227,184483,71744,4953,171483
6657,7117,62899,362359,260899,101461,4778,171483
6658,8082,62272,443798,319535,124263,4550,171483
6659,8910,61733,494992,356394,138598,4285,171483
6660,9546,61320,512454,368967,143487,4000,171483
6661,9945,61060,494992,356394,138598,3715,171483
6662,10082,60972,443798,319535,124263,3450,171483
6663,9945,61060,362359,260899,101461,3222,171483
6664,9546,61320,256227,184483,71744,3047,171483
6665,8910,61733,132633,95496,37137,2937,171483
6666,8082,62272,0,0,0,2900,171483
6667,7117,62899,0,0,0,2937,171483
6668,6082,63572,0,0,0,3047,171483
6669,5047,64245,0,0,0,3222,171483
6670,4082,64872,0,0,0,3450,171483
6671,3253,65410,0,0,0,3715,171483
6672,2442,65938,0,0,0,4000,155252
6673,2043,66197,0,0,0,4285,155252
6674,1906,66286,0,0,0,4550,155252
6675,2043,66197,0,0,0,4778,155252
6676,2442,65938,0,0,0,4953,155252
6677,3078,65524,0,0,0,5063,155252
6678,3906,64986,0,0,0,5100,155252
6679,4871,64359,131270,94514,36756,5063,155252
6680,5906,63686,253594,182588,71006,4953,155252
6681,6942,63013,358636,258218,100418,4778,155252
6682,7906,62386,439238,316251,122987,4550,155252
6683,8735,61847,489906,352732,137174,4285,155252
6684,9370,61434,507188,365175,142013,4000,155252
6685,9770,61175,489906,352732,137174,3715,155252
6686,9906,61086,439238,316251,122987,3450,155252
6687,9770,61175,358636,258218,100418,3222,155252
6688,9370,61434,253594,182588,71006,3047,155252
6689,8735,61847,131270,94514,36756,2937,155252
6690,7906,62386,0,0,0,2900,155252
6691,6942,63013,0,0,0,2937,155252
6692,5906,63686,0,0,0,3047,155252
6693,4871,64359,0,0,0,3222,155252
6694,3906,64986,0,0,0,3450,155252
6695,3078,65524,0,0,0,3715,155252
6696,2267,66051,0,0,0,4000,161045
6697,1868,66311,0,0,0,4285,161045
6698,1732,66400,0,0,0,4550,161045
6699,1868,66311,0,0,0,4778,161045
6700,2267,66051,0,0,0,4953,161045
6701,2903,65638,0,0,0,5063,161045
6702,3732,65100,0,0,0,5100,161045
6703,4696,64472,129913,93537,36376,5063,161045
6704,5732,63800,250973,180700,70272,4953,161045
6705,6767,63127,354929,255549,99380,4778,161045
6706,7732,62500,434697,312982,121715,4550,161045
6707,8560,61961,484842,349086,135756,4285,161045
6708,9196,61548,501945,361401,140545,4000,161045
6709,9595,61288,484842,349086,135756,3715,161045
6710,9732,61200,434697,312982,121715,3450,161045
6711,9595,61288,354929,255549,99380,3222,161045
6712,9196,61548,250973,180700,70272,3047,161045
6713,8560,61961,129913,93537,36376,2937,161045
6714,7732,62500,0,0,0,2900,161045
6715,6767,63127,0,0,0,2937,161045
6716,5732,63800,0,0,0,3047,161045
6717,4696,64472,0,0,0,3222,161045
6718,3732,65100,0,0,0,3450,161045
6719,2903,65638,0,0,0,3715,161045
6720,2093,66164,0,0,0,4000,184500
6721,1694,66424,0,0,0,4285,184500
6722,1558,66513,0,0,0,4550,184500
6723,1694,66424,0,0,0,4778,184500
6724,2093,66164,0,0,0,4953,184500
6725,2729,65751,0,0,0,5063,184500
6726,3558,65213,0,0,0,5100,184500
6727,4522,64586,128562,92565,35997,5063,184500
6728,5558,63913,248364,178822,69542,4953,184500
6729,6593,63240,351239,252892,98347,4778,184500
6730,7558,62613,430178,309729,120450,4550,184500
6731,8386,62074,479802,345457,134344,4285,184500
6732,9022,61661,496727,357644,139084,4000,184500
6733,9421,61401,479802,345457,134344,3715,184500
6734,9558,61313,430178,309729,120450,3450,184500
6735,9421,61401,351239,252892,98347,3222,184500
6736,9022,61661,248364,178822,69542,3047,184500
6737,8386,62074,128562,92565,35997,2937,184500
6738,7558,62613,0,0,0,2900,184500
6739,6593,63240,0,0,0,2937,184500
6740,5558,63913,0,0,0,3047,184500
6741,4522,64586,0,0,0,3222,184500
6742,3558,65213,0,0,0,3450,184500
6743,2729,65751,0,0,0,3715,184500
6744,1920,66277,0,0,0,4000,207955
6745,1521,66536,0,0,0,4285,207955
6746,1385,66625,0,0,0,4550,207955
6747,1521,66536,0,0,0,4778,207955
6748,1920,66277,0,0,0,4953,207955
6749,2556,65864,0,0,0,5063,207955
6750,3385,65325,0,0,0,5100,207955
6751,4349,64698,127219,91597,35621,5063,207955
6752,5385,64025,245768,176953,68815,4953,207955
6753,6420,63352,347568,250249,97319,4778,207955
6754,7385,62725,425682,306491,119191,4550,207955
6755,8213,62187,474787,341846,132940,4285,207955
6756,8849,61773,491535,353906,137630,4000,207955
6757,9248,61514,474787,341846,132940,3715,207955
6758,9385,61425,425682,306491,119191,3450,207955
6759,9248,61514,347568,250249,97319,3222,207955
6760,8849,61773,245768,176953,68815,3047,207955
6761,8213,62187,127219,91597,35621,2937,207955
6762,7385,62725,0,0,0,2900,207955
6763,6420,63352,0,0,0,2937,207955
6764,5385,64025,0,0,0,3047,207955
6765,4349,64698,0,0,0,3222,207955
6766,3385,65325,0,0,0,3450,207955
6767,2556,65864,0,0,0,3715,207955
6768,1748,66389,0,0,0,4000,213748
6769,1349,66648,0,0,0,4285,213748
6770,1212,66737,0,0,0,4550,213748
6771,1349,66648,0,0,0,4778,213748
6772,1748,66389,0,0,0,4953,213748
6773,2384,65975,0,0,0,5063,213748
6774,3212,65437,0,0,0,5100,213748
6775,4177,64810,125882,90635,35247,5063,213748
6776,5212,64137,243186,175094,68092,4953,213748
6777,6248,63464,343916,247620,96297,4778,213748
6778,7212,62837,421210,303271,117939,4550,213748
6779,8041,62298,469799,338255,131544,4285,213748
6780,8676,61885,486371,350187,136184,4000,213748
6781,9076,61626,469799,338255,131544,3715,213748
6782,9212,61537,421210,303271,117939,3450,213748
6783,9076,61626,343916,247620,96297,3222,213748
6784,8676,61885,243186,175094,68092,3047,213748
6785,8041,62298,125882,90635,35247,2937,213748
6786,7212,62837,0,0,0,2900,213748
6787,6248,63464,0,0,0,2937,213748
6788,5212,64137,0,0,0,3047,213748
6789,4177,64810,0,0,0,3222,213748
6790,3212,65437,0,0,0,3450,213748
6791,2384,65975,0,0,0,3715,213748
6792,1577,66500,0,0,0,4000,197517
6793,1178,66760,0,0,0,4285,197517
6794,1041,66848,0,0,0,4550,197517
6795,1178,66760,0,0,0,4778,197517
6796,1577,66500,0,0,0,4953,197517
6797,2213,66087,0,0,0,5063,197517
6798,3041,65548,0,0,0,5100,197517
6799,4006,64921,124553,89678,34875,5063,197517
6800,5041,64248,240618,173245,67373,4953,197517
6801,6076,63575,340285,245006,95280,4778,197517
6802,7041,62948,416763,300069,116694,4550,197517
6803,7870,62410,464839,334684,130155,4285,197517
6804,8505,61997,481236,346490,134746,4000,197517
6805,8905,61737,464839,334684,130155,3715,197517
6806,9041,61648,416763,300069,116694,3450,197517
6807,8905,61737,340285,245006,95280,3222,197517
6808,8505,61997,240618,173245,67373,3047,197517
6809,7870,62410,124553,89678,34875,2937,197517
6810,7041,62948,0,0,0,2900,197517
6811,6076,63575,0,0,0,2937,197517
6812,5041,64248,0,0,0,3047,197517
6813,4006,64921,0,0,0,3222,197517
6814,3041,65548,0,0,0,3450,197517
6815,2213,66087,0,0,0,3715,197517
6816,1407,66610,0,0,0,4000,171483
6817,1007,66870,0,0,0,4285,171483
6818,871,66959,0,0,0,4550,171483
6819,1007,66870,0,0,0,4778,171483
6820,1407,66610,0,0,0,4953,171483
6821,2043,66197,0,0,0,5063,171483
6822,2871,65659,0,0,0,5100,171483
6823,3836,65032,123232,88727,34505,5063,171483
6824,4871,64359,238066,171408,66658,4953,171483
6825,5906,63686,336676,242407,94269,4778,171483
6826,6871,63059,412343,296887,115456,4550,171483
6827,7699,62520,459908,331134,128774,4285,171483
6828,8335,62107,476132,342815,133317,4000,171483
6829,8735,61847,459908,331134,128774,3715,171483
6830,8871,61759,412343,296887,115456,3450,171483
6831,8735,61847,336676,242407,94269,3222,171483
6832,8335,62107,238066,171408,66658,3047,171483
6833,7699,62520,123232,88727,34505,2937,171483
6834,6871,63059,0,0,0,2900,171483
6835,5906,63686,0,0,0,2937,171483
6836,4871,64359,0,0,0,3047,171483
6837,3836,65032,0,0,0,3222,171483
6838,2871,65659,0,0,0,3450,171483
6839,2043,66197,0,0,0,3715,171483
6840,1238,66720,0,0,0,4000,155252
6841,838,66980,0,0,0,4285,155252
6842,702,67069,0,0,0,4550,155252
6843,838,66980,0,0,0,4778,155252
6844,1238,66720,0,0,0,4953,155252
6845,1874,66307,0,0,0,5063,155252
6846,2702,65769,0,0,0,5100,155252
6847,3667,65142,121919,87782,34137,5063,155252
6848,4702,64469,235530,169582,65948,4953,155252
6849,5737,63796,333090,239825,93265,4778,155252
6850,6702,63169,407950,293724,114226,4550,155252
6851,7530,62630,455009,327607,127403,4285,155252
6852,8166,62217,471060,339163,131897,4000,155252
6853,8566,61957,455009,327607,127403,3715,155252
6854,8702,61869,407950,293724,114226,3450,155252
6855,8566,61957,333090,239825,93265,3222,155252
6856,8166,62217,235530,169582,65948,3047,155252
6857,7530,62630,121919,87782,34137,2937,155252
6858,6702,63169,0,0,0,2900,155252
6859,5737,63796,0,0,0,2937,155252
6860,4702,64469,0,0,0,3047,155252
6861,3667,65142,0,0,0,3222,155252
6862,2702,65769,0,0,0,3450,155252
6863,1874,66307,0,0,0,3715,155252
6864,1070,66830,0,0,0,4000,161045
6865,670,67089,0,0,0,4285,161045
6866,534,67178,0,0,0,4550,161045
6867,670,67089,0,0,0,4778,161045
6868,1070,66830,0,0,0,4953,161045
6869,1706,66416,0,0,0,5063,161045
6870,2534,65878,0,0,0,5100,161045
6871,3499,65251,120615,86843,33772,5063,161045
6872,4534,64578,233011,167768,65243,4953,161045
6873,5569,63905,329527,237260,92268,4778,161045
6874,6534,63278,403587,290583,113004,4550,161045
6875,7362,62739,450143,324103,126040,4285,161045
6876,7998,62326,466022,335536,130486,4000,161045
6877,8398,62066,450143,324103,126040,3715,161045
6878,8534,61978,403587,290583,113004,3450,161045
6879,8398,62066,329527,237260,92268,3222,161045
6880,7998,62326,233011,167768,65243,3047,161045
6881,7362,62739,120615,86843,33772,2937,161045
6882,6534,63278,0,0,0,2900,161045
6883,5569,63905,0,0,0,2937,161045
6884,4534,64578,0,0,0,3047,161045
6885,3499,65251,0,0,0,3222,161045
6886,2534,65878,0,0,0,3450,161045
6887,1706,66416,0,0,0,3715,161045
6888,903,66938,0,0,0,4000,184500
6889,504,67198,0,0,0,4285,184500
6890,367,67286,0,0,0,4550,184500
6891,504,67198,0,0,0,4778,184500
6892,903,66938,0,0,0,4953,184500
6893,1539,66525,0,0,0,5063,184500
6894,2367,65986,0,0,0,5100,184500
6895,3332,65359,119321,85911,33410,5063,184500
6896,4367,64686,230510,165967,64543,4953,184500
6897,5403,64013,325990,234713,91277,4778,184500
6898,6367,63386,399254,287463,111791,4550,184500
6899,7196,62848,445310,320623,124687,4285,184500
6900,7831,62435,461019,331934,129085,4000,184500
6901,8231,62175,445310,320623,124687,3715,184500
6902,8367,62086,399254,287463,111791,3450,184500
6903,8231,62175,325990,234713,91277,3222,184500
6904,7831,62435,230510,165967,64543,3047,184500
6905,7196,62848,119321,85911,33410,2937,184500
6906,6367,63386,0,0,0,2900,184500
6907,5403,64013,0,0,0,2937,184500
6908,4367,64686,0,0,0,3047,184500
6909,3332,65359,0,0,0,3222,184500
6910,2367,65986,0,0,0,3450,184500
6911,1539,66525,0,0,0,3715,184500
6912,738,67046,0,0,0,4000,207955
6913,338,67305,0,0,0,4285,207955
6914,202,67394,0,0,0,4550,207955
6915,338,67305,0,0,0,4778,207955
6916,738,67046,0,0,0,4953,207955
6917,1373,66632,0,0,0,5063,207955
6918,2202,66094,0,0,0,5100,207955
6919,3166,65467,118035,84985,33050,5063,207955
6920,4202,64794,228026,164179,63847,4953,207955
6921,5237,64121,322478,232184,90294,4778,207955
6922,6202,63494,394953,284366,110587,4550,207955
6923,7030,62955,440513,317170,123344,4285,207955
6924,7666,62542,456053,328358,127695,4000,207955
6925,8065,62282,440513,317170,123344,3715,207955
6926,8202,62194,394953,284366,110587,3450,207955
6927,8065,62282,322478,232184,90294,3222,207955
6928,7666,62542,228026,164179,63847,3047,207955
6929,7030,62955,118035,84985,33050,2937,207955
6930,6202,63494,0,0,0,2900,207955
6931,5237,64121,0,0,0,2937,207955
6932,4202,64794,0,0,0,3047,207955
6933,3166,65467,0,0,0,3222,207955
6934,2202,66094,0,0,0,3450,207955
6935,1373,66632,0,0,0,3715,207955
6936,573,67152,0,0,0,4000,213748
6937,174,67412,0,0,0,4285,213748
6938,37,67501,0,0,0,4550,213748
6939,174,67412,0,0,0,4778,213748
6940,573,67152,0,0,0,4953,213748
6941,1209,66739,0,0,0,5063,213748
6942,2037,66201,0,0,0,5100,213748
6943,3002,65574,116760,84067,32693,5063,213748
6944,4037,64901,225562,162405,63157,4953,213748
6945,5073,64228,318993,229675,89318,4778,213748
6946,6037,63601,390686,281294,109392,4550,213748
6947,6866,63062,435753,313742,122011,4285,213748
6948,7502,62649,451125,324810,126315,4000,213748
6949,7901,62389,435753,313742,122011,3715,213748
6950,8037,62301,390686,281294,109392,3450,213748
6951,7901,62389,318993,229675,89318,3222,213748
6952,7502,62649,225562,162405,63157,3047,213748
6953,6866,63062,116760,84067,32693,2937,213748
6954,6037,63601,0,0,0,2900,213748
6955,5073,64228,0,0,0,2937,213748
6956,4037,64901,0,0,0,3047,213748
6957,3002,65574,0,0,0,3222,213748
6958,2037,66201,0,0,0,3450,213748
6959,1209,66739,0,0,0,3715,213748
6960,410,67258,0,0,0,4000,197517
6961,11,67518,0,0,0,4285,197517
6962,-125,67607,0,0,0,4550,197517
6963,11,67518,0,0,0,4778,197517
6964,410,67258,0,0,0,4953,197517
6965,1046,66845,0,0,0,5063,197517
6966,1875,66307,0,0,0,5100,197517
6967,2839,65679,115495,83156,32338,5063,197517
6968,3875,65007,223118,160645,62473,4953,197517
6969,4910,64334,315537,227187,88350,4778,197517
6970,5875,63707,386452,278246,108207,4550,197517
6971,6703,63168,431031,310343,120689,4285,197517
6972,7339,62755,446237,321290,124946,4000,197517
6973,7738,62495,431031,310343,120689,3715,197517
6974,7875,62407,386452,278246,108207,3450,197517
6975,7738,62495,315537,227187,88350,3222,197517
6976,7339,62755,223118,160645,62473,3047,197517
6977,6703,63168,115495,83156,32338,2937,197517
6978,5875,63707,0,0,0,2900,197517
6979,4910,64334,0,0,0,2937,197517
6980,3875,65007,0,0,0,3047,197517
6981,2839,65679,0,0,0,3222,197517
6982,1875,66307,0,0,0,3450,197517
6983,1046,66845,0,0,0,3715,197517
6984,249,67363,0,0,0,4000,171483
6985,-151,67623,0,0,0,4285,171483
6986,-287,67712,0,0,0,4550,171483
6987,-151,67623,0,0,0,4778,171483
6988,249,67363,0,0,0,4953,171483
6989,885,66950,0,0,0,5063,171483
6990,1713,66412,0,0,0,5100,171483
6991,2678,65784,114240,82253,31987,5063,171483
6992,3713,65112,220695,158900,61795,4953,171483
6993,4748,64439,312109,224719,87391,4778,171483
6994,5713,63812,382254,275223,107031,4550,171483
6995,6541,63273,426349,306972,119378,4285,171483
6996,7177,62860,441389,317800,123589,4000,171483
6997,7577,62600,426349,306972,119378,3715,171483
6998,7713,62512,382254,275223,107031,3450,171483
6999,7577,62600,312109,224719,87391,3222,171483
7000,7177,62860,220695,158900,61795,3047,171483
7001,6541,63273,114240,82253,31987,2937,171483
7002,5713,63812,0,0,0,2900,171483
7003,4748,64439,0,0,0,2937,171483
7004,3713,65112,0,0,0,3047,171483
7005,2678,65784,0,0,0,3222,171483
7006,1713,66412,0,0,0,3450,171483
7007,885,66950,0,0,0,3715,171483
7008,89,67467,0,0,0,4000,155252
7009,-311,67727,0,0,0,4285,155252
7010,-447,67816,0,0,0,4550,155252
7011,-311,67727,0,0,0,4778,155252
7012,89,67467,0,0,0,4953,155252
7013,724,67054,0,0,0,5063,155252
7014,1553,66516,0,0,0,5100,155252
7015,2518,65889,112996,81357,31639,5063,155252
7016,3553,65216,218292,157171,61122,4953,155252
7017,4588,64543,308712,222273,86439,4778,155252
7018,5553,63916,378093,272227,105866,4550,155252
7019,6381,63377,421708,303630,118078,4285,155252
7020,7017,62964,436585,314341,122244,4000,155252
7021,7417,62704,421708,303630,118078,3715,155252
7022,7553,62616,378093,272227,105866,3450,155252
7023,7417,62704,308712,222273,86439,3222,155252
7024,7017,62964,218292,157171,61122,3047,155252
7025,6381,63377,112996,81357,31639,2937,155252
7026,5553,63916,0,0,0,2900,155252
7027,4588,64543,0,0,0,2937,155252
7028,3553,65216,0,0,0,3047,155252
7029,2518,65889,0,0,0,3222,155252
7030,1553,66516,0,0,0,3450,155252
7031,724,67054,0,0,0,3715,155252
7032,-70,67570,0,0,0,4000,161045
7033,-470,67830,0,0,0,4285,161045
7034,-606,67919,0,0,0,4550,161045
7035,-470,67830,0,0,0,4778,161045
7036,-70,67570,0,0,0,4953,161045
7037,566,67157,0,0,0,5063,161045
7038,1394,66619,0,0,0,5100,161045
7039,2359,65992,111764,80470,31294,5063,161045
7040,3394,65319,215912,155457,60455,4953,161045
7041,4429,64646,305346,219849,85497,4778,161045
7042,5394,64019,373971,269259,104712,4550,161045
7043,6223,63480,417110,300319,116791,4285,161045
7044,6858,63067,431824,310913,120911,4000,161045
7045,7258,62807,417110,300319,116791,3715,161045
7046,7394,62719,373971,269259,104712,3450,161045
7047,7258,62807,305346,219849,85497,3222,161045
7048,6858,63067,215912,155457,60455,3047,161045
7049,6223,63480,111764,80470,31294,2937,161045
7050,5394,64019,0,0,0,2900,161045
7051,4429,64646,0,0,0,2937,161045
7052,3394,65319,0,0,0,3047,161045
7053,2359,65992,0,0,0,3222,161045
7054,1394,66619,0,0,0,3450,161045
7055,566,67157,0,0,0,3715,161045
7056,-227,67673,0,0,0,4000,184500
7057,-627,67932,0,0,0,4285,184500
7058,-763,68021,0,0,0,4550,184500
7059,-627,67932,0,0,0,4778,184500
7060,-227,67673,0,0,0,4953,184500
7061,409,67259,0,0,0,5063,184500
7062,1237,66721,0,0,0,5100,184500
7063,2202,66094,110544,79592,30952,5063,184500
7064,3237,65421,213554,153759,59795,4953,184500
7065,4272,64748,302012,217448,84563,4778,184500
7066,5237,64121,369887,266319,103568,4550,184500
7067,6065,63582,412555,297040,115516,4285,184500
7068,6701,63169,427109,307518,119590,4000,184500
7069,7101,62910,412555,297040,115516,3715,184500
7070,7237,62821,369887,266319,103568,3450,184500
7071,7101,62910,302012,217448,84563,3222,184500
7072,6701,63169,213554,153759,59795,3047,184500
7073,6065,63582,110544,79592,30952,2937,184500
7074,5237,64121,0,0,0,2900,184500
7075,4272,64748,0,0,0,2937,184500
7076,3237,65421,0,0,0,3047,184500
7077,2202,66094,0,0,0,3222,184500
7078,1237,66721,0,0,0,3450,184500
7079,409,67259,0,0,0,3715,184500
7080,-383,67774,0,0,0,4000,207955
7081,-782,68034,0,0,0,4285,207955
7082,-919,68122,0,0,0,4550,207955
7083,-782,68034,0,0,0,4778,207955
7084,-383,67774,0,0,0,4953,207955
7085,253,67361,0,0,0,5063,207955
7086,1081,66822,0,0,0,5100,207955
7087,2046,66195,109336,78722,30614,5063,207955
7088,3081,65522,211220,152079,59142,4953,207955
7089,4117,64849,298710,215072,83639,4778,207955
7090,5081,64222,365844,263408,102436,4550,207955
7091,5910,63684,408046,293793,114253,4285,207955
7092,6545,63270,422440,304157,118283,4000,207955
7093,6945,63011,408046,293793,114253,3715,207955
7094,7081,62922,365844,263408,102436,3450,207955
7095,6945,63011,298710,215072,83639,3222,207955
7096,6545,63270,211220,152079,59142,3047,207955
7097,5910,63684,109336,78722,30614,2937,207955
7098,5081,64222,0,0,0,2900,207955
7099,4117,64849,0,0,0,2937,207955
7100,3081,65522,0,0,0,3047,207955
